142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142, 85, 85,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142, 85, 85,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142, 85, 85,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142, 85, 85,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142, 85, 85,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142, 85, 85,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142, 85, 85,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142, 85, 85,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,
 43,122,  0, 51, 43,122, 43, 51,  0,  0,180,  0,  0,  0,  0,  0,  0,  0, 43,122,154,155, 43, 43,122,122, 54,  0,141, 43, 43, 43,  0, 43,122,180,  0,  0,  0,  0,
 43, 43,  0,  0, 30,196,197, 30,  0,  0,130,142,  0,  0,  0,  0,  0, 20,141, 51, 45, 46, 43,122,  0,  0,  0,  0, 54, 43, 43, 43, 20, 43,122,130,  0,  0,141,142,
 51,122,  0,141, 43, 61, 62, 43, 43,  0,141,152,141,  0,  0,161,162,  0, 54,122, 43,141,141,122,175,176,  0, 20,141, 43, 43, 43,  0,141,122,141,  0,141,151,152,
122, 43,  0, 54, 43, 71, 72, 43, 43,  0, 52, 53, 54,  0,  0, 55, 56,  0, 43, 51, 43, 54, 54, 43,122,122,122,  0, 54, 43, 43,141,  0, 54,122, 54,  0, 54, 52, 53,
  0,  0,  0,  0,  0,191,192,142,  0,  0,141,183,184,  0,  0,171,172,  0, 43,122,141,  0,  0, 30,141,141,141,  0,122,141,141, 54, 20, 43,122,141,183,184,122,122,
 43,122, 43, 43,  0,  0,141, 54, 43,149, 54, 43,141, 43,  0,141, 43, 43, 43, 51, 54,141,  0,141, 54, 54, 54,  0,122, 54, 54,122,  0, 43, 43, 54,  0,  0, 43, 43,
 51, 54, 43, 43,  0, 43, 54, 43, 43,159, 43, 43, 54, 43, 20, 54, 43, 43, 43, 43,  0, 54, 20, 54, 43, 43, 43,  0,141, 30,  0,141,  0,  0,141,144,145,  0, 30,  0,
141, 43,  0,  0,  0,  0,  0,  0,142,169,  0, 30,  0,  0,  0,  0, 30,  0,  0, 43,  0,122,  0,106,107,108,109,  0, 54,144,145, 54,  0, 43, 54,154,155,144,145, 43,
 51, 43, 20, 43, 43,141,  0,141, 54,179, 43,141, 43, 43, 43, 43, 43,141,  0, 43,144,145,  0,116,117,118,119, 20,  0,154,155,  0, 20,141, 43, 45, 46,154,155, 43,
  0, 43,  0,142, 43, 54, 20, 54,  0,189,  0, 54, 43, 43, 43, 43,141, 54, 20, 43,154,155, 20,126,127,128,129,  0,141, 45, 46,141,  0, 54,141,141,141, 45, 46,141,
 43, 43,  0,153, 43, 43,  0,  0, 21, 44, 31,141,141,142,  0, 43, 54, 43,  0, 43, 45, 46,  0,136,137,138,139,  0, 54,165,166, 54,  0,122, 54, 54, 54,122,122, 54,
141, 43, 20, 54, 43,141,  0,141,142,181,182,141,151,152,  0,  0, 30,  0,  0,  0,141, 43,  0,141,173,174,141,  0, 30,  0,141,144,145, 30,  0, 30,141,  0,141,  0,
 54, 43,  0, 43, 43, 54, 20, 52, 53,  0,141, 54, 52, 53,  0, 43, 43, 43,  0,  0, 54,122,  0, 54, 43, 43, 54,  0,141,  0, 54,154,155, 43,  0,141, 54, 43, 54, 43,
141,  0,  0,  0,  0,  0,  0,141,142, 20, 54,  0,  0,141,  0, 43,  0,  0,122,122,141,122,  0, 43,161,162, 43,  0, 54,141,141, 45, 46,141,  0, 54,141, 43, 43, 43,
 54, 43, 51, 43,193,194, 20, 54, 54,  0,122,122,122, 54,  0,  0,  0,  0,  0,  0, 54, 43, 20,  0, 55, 56,  0,  0, 43, 54, 54, 43,  0, 54, 20,141, 54, 43,  0, 43,
  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,122,  0,  0,  0,122, 43,  0,122,122,  0,122,  0, 43,122, 43, 43,122, 43,  0, 54,122,  0,143,  0,
  0,175,176,  0,141,142,  0,141, 43,  0, 43, 51, 20,  0,  0,  0,  0,  0,  0, 40, 30,141,  0,141,  0,  0, 30,141,  0, 30,141,141, 30,141,  0,  0,  0,  0, 42,  0,
 51, 43, 51, 43, 52, 53,  0, 54, 43,  0, 43, 43,  0,  0,122,  0,  0, 40, 40,  0, 43, 54,  0, 54,141, 43,122, 54,141, 43, 54, 54, 43, 54,  0,141,122,163,164,  0,
  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,122, 40, 40, 40,  0,  0,  0, 43, 43, 20, 43, 54,122, 43, 43, 54, 43,122,  0, 43,141, 20, 54, 43,122,  0,  0,
  0, 51, 51, 43,  0, 43,  0, 51,  0,  0, 43, 43,  0,  0, 40,  0,  0,  0,  0,  0, 43,122,  0,122, 43,  0,  0, 43,  0,  0,  0,  0, 43, 54,  0, 43, 43, 43,  0, 43,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
